% 1. Title: Directive Keywords present in file dataset_corrected.csv

@RELATION directive_keywords_3

@ATTRIBUTE id NUMERIC
@ATTRIBUTE keyword_count NUMERIC
@ATTRIBUTE is_directive {directive, non-directive, revise}

@DATA
200,0,non-directive
200,0,non-directive
200,0,non-directive
201,0,non-directive
201,0,non-directive
201,0,non-directive
201,0,non-directive
202,0,non-directive
202,0,non-directive
202,0,non-directive
202,0,non-directive
202,0,non-directive
203,0,non-directive
203,0,non-directive
204,0,non-directive
204,0,non-directive
205,0,non-directive
205,0,non-directive
205,0,non-directive
205,0,directive
205,0,non-directive
205,0,directive
206,0,non-directive
206,0,non-directive
207,0,non-directive
207,0,non-directive
207,0,revise
208,0,non-directive
208,0,non-directive
209,0,non-directive
209,0,non-directive
210,0,non-directive
210,0,non-directive
211,0,non-directive
211,0,non-directive
212,0,non-directive
212,0,non-directive
213,5,directive
213,1,non-directive
213,2,non-directive
213,2,non-directive
213,1,directive
213,4,directive
213,0,non-directive
213,0,non-directive
214,0,non-directive
214,0,non-directive
215,0,non-directive
215,0,non-directive
216,0,non-directive
216,0,non-directive
217,1,directive
217,1,non-directive
217,0,non-directive
217,0,non-directive
217,0,non-directive
219,0,non-directive
219,0,non-directive
220,0,non-directive
220,0,non-directive
222,3,directive
222,1,non-directive
222,1,non-directive
222,2,directive
223,2,directive
223,1,non-directive
223,1,revise
223,0,non-directive
223,0,non-directive
223,1,directive
223,2,directive
223,1,non-directive
223,0,non-directive
223,0,non-directive
224,3,directive
224,1,non-directive
224,1,revise
224,2,revise
224,0,non-directive
224,0,non-directive
224,1,directive
224,2,directive
224,1,non-directive
224,0,non-directive
224,0,non-directive
224,0,non-directive
224,0,non-directive
225,1,directive
225,1,non-directive
225,0,non-directive
225,0,non-directive
225,0,non-directive
225,1,non-directive
225,0,non-directive
226,0,non-directive
226,0,non-directive
228,3,directive
228,1,non-directive
228,2,revise
228,0,revise
228,0,non-directive
228,0,non-directive
228,1,non-directive
228,0,non-directive
228,0,non-directive
230,0,non-directive
230,0,non-directive
232,1,directive
232,1,revise
233,0,non-directive
233,0,non-directive
235,0,non-directive
235,0,revise
236,1,directive
236,0,non-directive
236,1,directive
236,0,non-directive
236,0,directive
237,0,non-directive
237,0,non-directive
237,0,directive
238,3,directive
238,1,non-directive
238,2,directive
238,3,non-directive
238,0,non-directive
238,1,directive
239,0,non-directive
239,0,non-directive
239,0,directive
241,0,non-directive
241,0,non-directive
241,0,directive
242,0,non-directive
242,0,non-directive
243,0,non-directive
243,0,non-directive
243,0,non-directive
243,0,directive
244,0,non-directive
244,0,non-directive
244,0,directive
245,0,non-directive
245,0,non-directive
245,0,directive
246,0,non-directive
246,0,non-directive
246,0,non-directive
247,2,directive
247,0,non-directive
247,2,revise
247,0,non-directive
247,0,non-directive
247,0,non-directive
248,0,non-directive
248,0,non-directive
248,0,non-directive
248,0,non-directive
249,2,directive
249,0,non-directive
249,2,directive
249,0,non-directive
249,0,non-directive
250,0,non-directive
250,0,non-directive
250,0,non-directive
250,0,non-directive
252,0,non-directive
252,0,non-directive
253,0,non-directive
253,0,non-directive
254,0,non-directive
254,0,non-directive
255,0,non-directive
255,0,non-directive
256,0,non-directive
256,0,non-directive
256,0,non-directive
256,0,non-directive
257,0,non-directive
257,0,non-directive
257,0,non-directive
257,0,non-directive
258,0,non-directive
258,0,non-directive
258,0,non-directive
258,0,non-directive
260,0,non-directive
260,0,non-directive
261,0,non-directive
261,0,non-directive
262,0,non-directive
262,0,non-directive
263,0,non-directive
263,0,non-directive
264,0,non-directive
264,0,non-directive
265,0,non-directive
265,0,non-directive
266,0,non-directive
266,0,non-directive
267,0,non-directive
267,0,non-directive
268,0,non-directive
268,0,non-directive
269,0,non-directive
269,0,non-directive
270,0,non-directive
270,0,non-directive
271,0,non-directive
271,0,non-directive
272,0,non-directive
272,0,non-directive
273,0,non-directive
273,0,non-directive
274,0,non-directive
274,0,non-directive
275,0,non-directive
275,0,non-directive
276,0,non-directive
276,0,non-directive
277,0,non-directive
277,0,non-directive
278,0,non-directive
278,0,non-directive
279,0,non-directive
279,0,non-directive
280,0,non-directive
280,0,non-directive
281,0,non-directive
281,0,non-directive
282,0,non-directive
282,0,non-directive
283,0,non-directive
283,0,non-directive
283,0,non-directive
283,0,non-directive
284,0,non-directive
284,0,non-directive
284,0,revise
284,0,non-directive
284,0,non-directive
284,0,non-directive
284,0,non-directive
286,0,non-directive
286,0,non-directive
286,0,non-directive
286,0,non-directive
287,0,non-directive
287,0,non-directive
287,0,non-directive
287,0,non-directive
287,0,non-directive
287,0,revise
288,0,non-directive
288,0,non-directive
290,0,non-directive
290,0,non-directive
292,0,non-directive
292,0,revise
292,0,non-directive
292,0,non-directive
293,0,non-directive
293,0,revise
293,0,non-directive
293,0,revise
293,0,non-directive
293,0,non-directive
293,0,directive
294,0,non-directive
294,0,non-directive
294,0,non-directive
294,0,non-directive
295,1,directive
295,1,non-directive
295,1,directive
295,0,non-directive
295,0,directive
297,4,directive
297,0,non-directive
297,2,revise
297,2,revise
297,2,directive
297,1,directive
297,0,non-directive
297,0,directive
297,0,non-directive
297,0,non-directive
298,0,non-directive
298,0,non-directive
298,0,non-directive
298,0,non-directive
299,0,non-directive
299,0,non-directive
299,0,non-directive
299,0,non-directive
300,0,non-directive
300,0,non-directive
300,0,non-directive
300,0,non-directive
301,0,non-directive
301,0,non-directive
301,0,non-directive
301,0,non-directive
302,1,directive
302,1,non-directive
303,0,non-directive
303,0,non-directive
304,0,non-directive
304,0,non-directive
304,0,non-directive
304,0,non-directive
304,0,directive
305,1,directive
305,1,non-directive
305,0,non-directive
305,0,non-directive
305,0,directive
308,0,non-directive
308,0,non-directive
308,0,non-directive
308,0,non-directive
308,0,non-directive
309,0,non-directive
309,0,non-directive
311,0,non-directive
311,0,non-directive
312,0,non-directive
312,0,non-directive
312,0,non-directive
312,0,non-directive
313,1,directive
313,1,non-directive
313,0,non-directive
313,1,non-directive
314,1,directive
314,1,non-directive
314,0,non-directive
314,1,non-directive
315,0,non-directive
315,0,non-directive
315,0,non-directive
315,0,non-directive
316,0,non-directive
316,0,non-directive
316,0,non-directive
316,0,non-directive
317,0,non-directive
317,0,non-directive
317,0,non-directive
317,0,directive
318,0,non-directive
318,0,non-directive
319,0,non-directive
319,0,non-directive
320,0,non-directive
320,0,non-directive
322,0,non-directive
322,0,non-directive
323,0,non-directive
323,0,non-directive
323,0,non-directive
323,0,non-directive
323,0,non-directive
324,1,directive
324,0,non-directive
324,0,non-directive
324,1,non-directive
325,0,non-directive
325,0,non-directive
326,0,non-directive
326,0,non-directive
329,0,non-directive
329,0,non-directive
350,0,non-directive
350,0,non-directive
354,0,non-directive
354,0,non-directive
354,0,non-directive
361,2,directive
361,0,non-directive
361,0,non-directive
361,0,non-directive
361,0,non-directive
361,1,non-directive
361,1,non-directive
361,1,directive
361,0,revise
361,1,non-directive
361,1,non-directive
361,0,revise
361,0,directive
361,0,directive
361,0,non-directive
361,0,non-directive
361,0,directive
361,0,revise
362,2,directive
362,0,non-directive
362,0,non-directive
362,0,non-directive
362,0,non-directive
362,1,non-directive
362,1,non-directive
362,1,directive
362,0,revise
362,1,non-directive
362,1,directive
362,0,revise
362,0,non-directive
362,1,non-directive
362,1,non-directive
362,0,revise
362,0,non-directive
362,0,non-directive
362,0,non-directive
362,0,non-directive
362,0,non-directive
363,0,non-directive
363,0,non-directive
363,0,non-directive
364,0,non-directive
364,0,non-directive
365,0,non-directive
365,0,non-directive
366,0,non-directive
366,0,non-directive
367,0,non-directive
367,0,non-directive
368,1,directive
368,1,non-directive
369,1,directive
369,1,non-directive
370,0,non-directive
370,0,non-directive
370,0,non-directive
370,0,non-directive
371,0,non-directive
371,0,non-directive
371,0,non-directive
371,0,non-directive
372,1,directive
372,0,non-directive
372,1,revise
378,0,non-directive
378,0,non-directive
378,0,non-directive
378,0,non-directive
379,0,non-directive
379,0,non-directive
380,0,non-directive
380,0,non-directive
380,0,non-directive
380,0,non-directive
381,0,non-directive
381,0,non-directive
382,0,non-directive
382,0,non-directive
382,0,non-directive
382,0,non-directive
383,0,non-directive
383,0,non-directive
384,0,non-directive
384,0,non-directive
385,0,non-directive
385,0,non-directive
387,0,non-directive
387,0,non-directive
391,0,non-directive
391,0,non-directive
391,0,non-directive
391,0,non-directive
393,0,non-directive
393,0,non-directive
393,0,non-directive
394,0,non-directive
394,0,non-directive
395,1,directive
395,1,non-directive
395,0,non-directive
395,1,directive
396,0,non-directive
396,0,non-directive
397,0,non-directive
397,0,non-directive
397,0,non-directive
397,0,directive
398,4,directive
398,0,non-directive
398,2,revise
398,2,revise
398,2,revise
398,1,revise
398,0,non-directive
398,0,directive
398,0,non-directive
398,0,non-directive
401,0,non-directive
401,0,non-directive
402,0,non-directive
402,0,non-directive
402,0,non-directive
402,0,directive
403,0,non-directive
403,0,non-directive
403,0,non-directive
403,0,directive
403,0,directive
404,1,directive
404,0,non-directive
404,0,non-directive
404,0,directive
404,0,directive
404,1,revise
404,0,non-directive
409,2,directive
409,0,non-directive
409,2,revise
409,0,revise
409,0,non-directive
409,0,revise
409,0,non-directive
409,0,revise
409,0,non-directive
419,0,non-directive
419,0,non-directive
424,3,directive
424,1,non-directive
424,3,directive
424,0,non-directive
424,0,directive
424,0,non-directive
424,0,non-directive
424,0,directive
424,0,directive
430,0,non-directive
430,0,non-directive
430,0,non-directive
430,0,non-directive
431,0,non-directive
431,0,non-directive
431,0,non-directive
431,0,non-directive
432,0,non-directive
432,0,non-directive
432,0,non-directive
433,0,non-directive
433,0,non-directive
433,0,non-directive
433,0,non-directive
433,0,non-directive
433,0,directive
434,0,non-directive
434,0,non-directive
434,0,non-directive
434,0,non-directive
435,0,non-directive
435,0,non-directive
436,0,non-directive
436,0,non-directive
436,0,non-directive
436,0,non-directive
437,0,non-directive
437,0,non-directive
437,0,non-directive
437,0,non-directive
438,2,directive
438,1,non-directive
438,0,non-directive
438,2,directive
438,0,non-directive
438,0,non-directive
438,0,non-directive
440,1,directive
440,0,non-directive
440,1,directive
440,0,non-directive
440,0,non-directive
440,0,non-directive
440,0,non-directive
440,0,non-directive
440,0,non-directive
441,1,directive
441,0,non-directive
441,1,directive
441,0,non-directive
441,0,non-directive
441,0,non-directive
441,0,non-directive
441,0,non-directive
441,0,non-directive
441,0,non-directive
442,3,directive
442,1,non-directive
442,0,non-directive
442,1,non-directive
442,1,directive
442,0,directive
442,0,non-directive
442,1,non-directive
442,0,non-directive
443,1,directive
443,0,non-directive
443,1,directive
443,0,directive
443,0,non-directive
443,0,directive
444,1,directive
444,1,non-directive
444,0,non-directive
444,0,directive
445,0,non-directive
445,0,non-directive
445,0,non-directive
445,0,directive
446,0,non-directive
446,0,non-directive
446,0,non-directive
446,0,directive
447,1,directive
447,1,non-directive
447,0,non-directive
447,0,directive
448,0,non-directive
448,0,non-directive
448,0,non-directive
448,0,non-directive
449,0,non-directive
449,0,non-directive
449,0,non-directive
449,0,non-directive
450,0,non-directive
450,0,non-directive
450,0,non-directive
450,0,non-directive
451,0,non-directive
451,0,non-directive
451,0,non-directive
451,0,non-directive
452,0,non-directive
452,0,non-directive
452,0,non-directive
452,0,non-directive
453,1,directive
453,1,non-directive
453,0,non-directive
453,0,non-directive
454,0,non-directive
454,0,non-directive
454,0,non-directive
455,0,non-directive
455,0,non-directive
455,0,non-directive
456,0,non-directive
456,0,revise
457,0,non-directive
457,0,revise
458,0,non-directive
458,0,non-directive
459,0,non-directive
459,0,non-directive
460,0,non-directive
460,0,revise
460,0,non-directive
460,0,non-directive
460,0,non-directive
461,0,non-directive
461,0,revise
461,0,non-directive
461,0,non-directive
461,0,non-directive
461,0,non-directive
462,0,non-directive
462,0,non-directive
463,0,non-directive
463,0,revise
463,0,non-directive
463,0,non-directive
464,0,non-directive
464,0,revise
464,0,non-directive
464,0,non-directive
464,0,directive
465,1,directive
465,1,non-directive
465,0,non-directive
466,0,non-directive
466,0,non-directive
466,0,non-directive
466,0,non-directive
466,0,non-directive
466,0,non-directive
466,0,non-directive
467,0,non-directive
467,0,non-directive
468,1,directive
468,1,revise
468,0,revise
468,0,non-directive
468,0,non-directive
468,0,non-directive
470,0,non-directive
470,0,non-directive
471,1,directive
471,0,non-directive
471,1,revise
471,0,non-directive
471,0,non-directive
472,0,non-directive
472,0,non-directive
472,0,non-directive
472,0,non-directive
473,0,non-directive
473,0,non-directive
473,0,revise
473,0,non-directive
473,0,non-directive
473,0,non-directive
474,0,non-directive
474,0,non-directive
474,0,revise
474,0,non-directive
474,0,non-directive
474,0,non-directive
475,0,non-directive
475,0,non-directive
475,0,non-directive
475,0,non-directive
475,0,directive
476,0,non-directive
476,0,non-directive
477,1,directive
477,0,non-directive
477,1,revise
477,0,non-directive
477,0,non-directive
477,0,non-directive
477,0,revise
477,0,non-directive
478,1,directive
478,1,non-directive
478,0,directive
478,0,non-directive
479,0,non-directive
479,0,non-directive
480,1,directive
480,0,non-directive
480,1,revise
480,0,non-directive
480,0,non-directive
481,1,directive
481,0,non-directive
481,0,non-directive
481,0,directive
481,1,revise
481,0,revise
482,0,non-directive
482,0,non-directive
482,0,directive
482,0,non-directive
482,0,non-directive
483,0,non-directive
483,0,non-directive
483,0,directive
483,0,non-directive
483,0,non-directive
484,1,directive
484,0,non-directive
484,0,non-directive
484,1,directive
484,0,revise
485,0,non-directive
485,0,non-directive
485,0,non-directive
485,0,non-directive
485,0,non-directive
486,0,non-directive
486,0,non-directive
486,0,non-directive
486,0,non-directive
487,0,non-directive
487,0,non-directive
487,0,non-directive
487,0,non-directive
487,0,directive
488,0,non-directive
488,0,non-directive
488,0,non-directive
488,0,non-directive
488,0,directive
489,0,non-directive
489,0,non-directive
489,0,non-directive
489,0,non-directive
489,0,non-directive
489,0,non-directive
490,0,non-directive
490,0,non-directive
490,0,non-directive
490,0,non-directive
490,0,non-directive
490,0,revise
490,0,directive
490,0,non-directive
491,0,non-directive
491,0,non-directive
491,0,non-directive
491,0,non-directive
491,0,non-directive
491,0,revise
491,0,directive
491,0,non-directive
492,0,non-directive
492,0,non-directive
492,0,non-directive
492,0,non-directive
492,0,non-directive
492,0,revise
492,0,directive
492,0,non-directive
493,0,non-directive
493,0,non-directive
493,0,non-directive
493,0,non-directive
493,0,non-directive
493,0,revise
493,0,directive
493,0,non-directive
494,0,non-directive
494,0,non-directive
494,0,non-directive
494,0,non-directive
495,0,non-directive
495,0,non-directive
495,0,non-directive
495,0,non-directive
495,0,directive
496,0,non-directive
496,0,non-directive
496,0,non-directive
496,0,directive
497,0,non-directive
497,0,non-directive
497,0,non-directive
497,0,non-directive
497,0,non-directive
498,0,non-directive
498,0,non-directive
498,0,non-directive
498,0,non-directive
498,0,non-directive
499,0,non-directive
499,0,non-directive
499,0,non-directive
499,0,non-directive
499,0,non-directive
500,0,non-directive
500,0,non-directive
500,0,non-directive
500,0,non-directive
500,0,non-directive
500,0,non-directive
501,0,non-directive
